,0
0,Henki
1,S.Lux
2,Okelot
3,Fubar
4,Hunter
5,Clark
6,NarrowSpider
7,Sclembi
8,Punisher
9,BadNews
10,Bovan
11,Luanmh
12,Kofeina
13,Kaczomen
14,CombatWombat
15,JXT1MOROS
16,D0CTOR
17,Usagi
18,Chewie
19,Nebula
20,Marcel
21,Hampter
22,Lazar
23,KillerCake
24,niceguyphil
25,Zex
26,Smootie
27,Abramusas
28,RasaDeDam
29,Lexus
30,YourDoctor
31,Szopix
32,Psion
33,Gillette
34,Exillius
35,angle
36,Anctus
37,+=
38,Koniple
39,Spud
40,Yotza
41,Bio
42,Flappy
43,Patrick
44,Murdock
45,SpeedKing
46,Bulia
47,GGanzer
48,Patch
49,Chak
50,Zero
51,Cholax
52,Imbalance
53,Orbit
54,Mini
55,Bugs_Bunny
56,fresh_ziomal
57,Bismark
58,Malorian[HTU]
59,Leko
60,ALEX
61,Tole
62,Berkin
63,Sebastian
64,Ske
65,Darius
66,Bobi
67,Heinrich
68,Vlay
69,Magnum
70,W.Jarvis
71,Blackshadow
72,Ergones
73,BLoODiCa
74,Blind[HTU]
75,Zvuk
76,Burger
77,Mo
78,Rexma
79,Archer
