,0
0,Nanard
1,John[BIA]
2,José
3,Mo
4,Orbit
5,BreadKing
6,Luanmh
7,Zero
8,Gillette
9,Kaczomen
10,Arin
11,Djordje
12,seedorf
13,Mauser
14,Punisher[BIA]
15,Usagi
16,Johnny
17,Kofeina[BIA]
18,Heinrich
19,D0CTOR
20,Davidaf
21,Lauri01
22,Sclembi
23,Uni_Play
24,Bobi
25,martis
26,Frenki
27,Miletic
28,Vlad
29,Aleksa
30,ViperX
31,Dr
32,Aris[BIA]
33,Andjela
34,NearchosCretan
35,Abramusas
36,Poison
37,Chewie
38,KostasGamer
39,Agu
40,Xente
41,tootee
42,Apostolis[BIA]
43,Skywalker
44,RasaDeDam
45,Szarik
46,Spud
47,WJarvis
48,gemon
49,niceguyphil
50,Feather
51,Tole[BiA]
52,Lipe
53,Yotza
54,Mile
55,Flappy
56,Blackshadow
57,Lazar
58,YourMaster
59,Burger[BiA]
60,Murdock
61,Jason
62,Psion
