,0
0,BigAndy
1,Murdock
2,Blitzen
3,HptFw
4,Gefr
5,Uffz
6,Aleksa
7,Kofeina[BIA]
8,NearchosCretan
9,cobe[BiA]
10,JaneSRBRUS
11,seedorf
12,Lord[BiA]
13,Dr
14,Aris[BIA]
15,PzSchtz
16,Szarik
17,Sclembi
18,Dimi
19,Mauser
20,Luanmh
21,D0CTOR
22,Skywalker
23,Apostolis[BIA]
24,Mo
25,Johnny
26,RasaDeDam
27,Mini
28,Frenki
29,Rio
30,martis
31,OGefr
32,ViperX
33,Feather
34,Lt
35,Tole[BiA]
36,PzGren
37,Uni_Play
38,YourMaster
39,Lipe
40,Wilhelm
41,Rad
42,WJarvis
43,Bovan
44,Kaczomen
45,Djordje
46,Andjela
47,KostasGamer
48,J
49,DZulu
50,Holographic
51,Poison
52,Usagi
53,haysb
54,gemon
55,Yotza
56,Vlad
57,Chewie
58,tootee
59,Flappy
60,P
61,Imbalance
62,Mile
63,Orbit
64,Mark
65,Gillette
66,Danny
67,Wolfmother
68,Spud
69,Abramusas
70,Lazar
71,GameKnighted
72,niceguyphil
73,Zero
74,Pz
75,Psion
76,Heinrich
77,H
78,Nanard
79,Blackshadow
80,Jason
81,Bobi
82,SanObGefr
