,0
0,D0CTOR
1,Patch
2,YourDoctor
3,Punisher
4,fresh_ziomal
5,Johnny
6,Miletic
7,John
8,Bulia
9,Scharf
10,Pvt
11,Gillette
12,Rexma
13,Luanmh
14,Sclembi
15,Uni_Play
16,Anctus
17,Kilroy
18,Murdock
19,Usagi
20,Burger
21,Spud
22,Abramusas
23,Heinrich
24,Kofeina
25,Turtright
26,Bovan
27,Skywalker
28,RasaDeDam
29,Nebula
30,Bio
31,niceguyphil
32,cobe
33,angle
34,BlackShadow
35,Berkin
36,Hunter
37,Lexus
38,Chewie
39,Bugs_Bunny
40,Hampter
41,Exillius
42,Zero
43,Louis_Bolgarov
44,Combat
45,Zex
46,Kaczomen
47,Feather
48,Ergones
49,Zvuk
50,GGanzer
51,Magnum
52,Chak
53,W.Jarvis
54,Tole
55,Bobi
56,Szopix
57,gri_
58,Orbit
59,Imbalance
60,Mini
61,Mo
62,Yotza
63,Psion
64,Bismark
65,Lazar
66,Rec
