,0
0,Nanard
1,R
2,Mile
3,Aleksa
4,JaneSRBRUS
5,[FAWR]
6,Apostolis[BIA]
7,Aris[BIA]
8,Lord[BiA]
9,Johnny
10,Imbalance
11,Louis
12,Bifixd
13,Wolfmother
14,Lazar
15,ViperX[PAB][BiA]
16,Feather
17,Danny
18,Usagi
19,Djordje
20,kossovatz
21,Kaczomen
22,Skywalker[BiA]
23,Mix[BiA]
24,DZIKson[BIA]
25,Uni_Play
26,Andjelaa
27,WJarvis
28,Chewie
29,Martis
30,Nikic
31,Darius
32,Murdock
33,KostasGamer
34,Abramusas
35,Zero
36,Sale
37,gemon
38,Gillette
39,Istan
40,cobe[BiA]
41,Strale
42,Sclembi
43,Seedorf
44,[FAWR]Kevlar
45,Kofeina[BIA]
46,Yuzo
47,niceguyphil
48,KitKat
49,Wolfy
50,Glenn
51,Krnja
52,Psion
53,Heinrich[BIA]
54,Kerber
55,Mo
56,Bovan
57,Mauser
58,Yotza
59,Desolus
60,Enzoo
61,I
62,tootee
63,Lipe
64,Spud
65,DjoKax[BiA]
66,Ske[BiA]
67,Jason
68,veimiK
69,[FAWR]Mael
70,Flappy
71,Miletic
72,Burger[BiA]
73,Mora
74,Dimi
75,RasaDeDam
76,Vlad
77,[FAWR]-fredo
78,Blackshadow
79,Chadwick
