,0
0,Sclembi
1,Usagi
2,Kofeina
3,Bulia
4,Bismark
5,Imbalance
6,Punisher
7,Skywalker
8,Combat
9,Abramusas
10,Johnny
11,Zero
12,D0CTOR
13,Bovan
14,Nebula
15,Luanmh
16,Szarik
17,Miletic
18,Bobi
19,Scharf
20,Blackshadow
21,martis
22,Anctus
23,Exillius
24,Orbit
25,Zex
26,NearchosCretan
27,Uni_Play
28,YourDoctor
29,Lexus
30,Chewie
31,GGanzer
32,cobe
33,RasaDeDam
34,Gillette
35,Archer
36,Kaczomen
37,W.Jarvis
38,Murdock
39,angle
40,Tole
41,fresh_ziomal
42,Mo
43,Heinrich
44,Yotza
45,Feather
46,Magnum
47,Burger
48,Zvuk
49,niceguyphil
50,Spud
51,Jason
52,Chak
53,Joe
54,Psion
55,Patch
56,Bio
57,PFC
58,Rct
