,0
0,seedorf
1,Zero
2,Bulia
3,Chewie
4,Kofeina
5,Lexus
6,Valentine
7,John
8,Murdock
9,Punisher
10,Skywalker
11,Uni_Play
12,Exillius
13,Luanmh
14,martis
15,YourDoctor
16,Doe
17,W.Jarvis
18,Tole
19,Sclembi
20,Bugs_Bunny
21,Szarik
22,Jason
23,KostasGamer
24,Kaczomen
25,Blackshadow
26,Feather
27,Scharf
28,GGanzer
29,Abramusas
30,D0CTOR
31,Anctus
32,Orbit
33,Mini
34,Bismark
35,Miletic
36,Angle
37,Magnum
38,Zex
39,Bobi
40,Nebula
41,Psion
42,Heinrich
43,Chak
44,Bio
45,RasaDeDam
46,Spud
47,Mo
48,Combat
49,Burger
50,NearchosCretan
51,niceguyphil
52,cobe
