,0
0,Szopix
1,Mauser
2,Wolfmother
3,Johnny
4,Arin
5,D0CTOR
6,Flappy
7,Steel
8,Mix[BiA]
9,Duke
10,Skywalker[BiA]
11,Chewie
12,Aleksa
13,Pedrovsky
14,Uni_Play
15,Desolus
16,YAK(BiA)
17,Hardcase28
18,Blackshadow
19,RasaDeDam
20,gemon
21,Feather
22,Vlad
23,Dimi
24,Sale
25,Sclembi
26,Szarik
27,Enzoo
28,Istan
29,Lipe
30,niceguyphil
31,Mile
32,Yuzo
33,Yotza
34,Krnja
35,Farrapo
36,tootee
37,Soyo[BIA]
38,Glenn
39,Mora
40,Nikic
41,Ske
42,Imbalance
43,Varoll
44,psixyio
45,Abramusas
46,Bovan
47,Gillette
48,WJarvis
49,Tayra
50,Profa
51,Psion
52,Orbit
53,Kaczomen
54,Djordje
55,Timotemati[BiA][PAB]
56,Murdock
57,Michalox
58,Seedorf
