,0
0,D0CTOR
1,Johnny
2,Davidaf
3,JaneSRBRUS
4,Feather
5,Skywalker[BiA]
6,Seedorf
7,Wolfmother
8,Szarik
9,kossovatz
10,Desolus
11,Mile
12,DZIKson[BIA]
13,Sclembi
14,Djordje
15,Zero
16,Andjelaa
17,Abramusas
18,ViperX[PAB][BiA]
19,Yotza
20,Lazar
21,Duke[BIA]
22,WJarvis
23,Krnja
24,Miletic
25,Heinrich[BIA]
26,KostasGamer
27,Kofeina[BIA]
28,Wolfy
29,Kevvin
30,Enzoo
31,Flappy
32,Istan
33,Bobi[BiA]
34,Mo
35,Rio
36,Chewie
37,Yuzo
38,Aleksa
39,gemon
40,Usagi
41,Murdock
42,Strale
43,Uni_Play
44,Apostolis[BIA]
45,Sale
46,Blackshadow
47,Sam
48,Dimi
49,Aris[BIA]
50,Xeron
51,RasaDeDam
52,Igor
53,[FAWR]Mael
54,Angostad
55,niceguyphil
56,BreadKing
57,Michalox
58,Spud
59,Funy
60,[FAWR]
61,Bifixd
62,Imbalance
63,Kaczomen
64,Vlad
65,Darius
66,Kru
67,I
68,Bovan
69,Monika
70,Minos
71,Orbit
72,Dr
73,Danny
74,Aladar
75,Jason
76,Psion
77,Lipe
78,Zex
79,Royal_P3ter
80,veimiK
81,tootee
82,Kerber
