,0
0,Anctus
1,Aris
2,Lord
3,Murdock
4,seedorf
5,Miletic
6,Koniple
7,Tomcat
8,Rexma
9,YourDoctor
10,Usagi
11,Imbalance
12,Louis_Bolgarov
13,Nix
14,Kofeina
15,Nebula
16,Hunter
17,Uni_Play
18,Sclembi
19,Bulia
20,John
21,Gillette
22,Bovan
23,Exillius
24,Luanmh
25,Skywalker
26,Berkin
27,Punisher
28,Flappy
29,Lexus
30,fresh_ziomal
31,Ergones
32,Szopix
33,Bobi
34,Abramusas
35,Scharf
36,Johnny
37,Zvuk
38,cobe
39,Combat
40,angle
41,Loshmi
42,Loshmi
43,Malorian[HTU]
44,SpeedKing
45,W.Jarvis
46,Mo
47,Darius
48,RasaDeDam
49,Vlay
50,Okelot
51,Psion
52,+=
53,Zero
54,Fubar
55,Patch
56,Burger
57,BadNews
58,Morskin
59,T1MOROS
60,Bismark
61,GGanzer
62,KillerCake
63,Blackshadow
64,BLoODiCa
65,Blind[HTU]
66,Bio
67,Orbit
68,Ske
69,Archer
70,niceguyphil
71,Magnum
72,Chewie
73,LooNeY
74,Heinrich
75,Tole
76,Lazar
77,Lazar
78,Hampter
79,Kaczomen
80,Yotza
81,Chak
