,0
0,Aris
1,Lord
2,Kofeina
3,Murdock
4,Burger
5,YourDoctor
6,Szopix
7,Davidaf
8,Johnny
9,Luanmh
10,Hunter
11,Punisher
12,Bulia
13,T1MOROS
14,Anctus
15,Kaczomen
16,Kilroy
17,Chewie
18,Sclembi
19,Gillette
20,Chak
21,Louis_Bolgarov
22,Skywalker
23,Bismark
24,Usagi
25,D0CTOR
26,San
27,Uni_Play
28,Mo
29,Mini
30,Scharf
31,Ademarius
32,cobe
33,Bovan
34,RasaDeDam
35,Blackshadow
36,Berkin
37,Malekif
38,Speedking
39,EXOZ
40,Yotza
41,Patch
42,Hampter
43,SLux
44,Lexus
45,Blind[HTU]
46,Agu
47,Ergones
48,Spud
49,Combat
50,Loshmi
51,W.Jarvis
52,Imbalance
53,Orbit
54,Bio
55,Zvuk
56,Rexma
57,Miletic
58,Magnum
59,KillerCake
60,Flappy
61,Lazar
62,BLoODiCa
63,BLoODiCa
64,DEATHMAKER[HTU]
65,Deltas7[HTU]
66,LooNeY
67,Malkav-X
68,Bobi
69,ALEX
70,Psion
71,Zex
72,Nebula
73,Feather
74,Morskin
75,niceguyphil
76,Zero
77,Abramusas
78,Nico
79,Hairy
80,fresh_ziomal
81,angle
82,Tole
83,Heinrich
