,0
0,D0CTOR
1,Kofeina
2,Aris
3,Lord
4,Bovan
5,Scharf
6,Bulia
7,Mo
8,Mini
9,Hunter
10,Szopix
11,Nico
12,SpeedKing
13,Uni_Play
14,Heinrich
15,BadNews
16,Turtright
17,Sclembi
18,Rexma
19,Hampter
20,Nebula
21,Murdock
22,Loshmi
23,Bio
24,Lexus
25,EXOZ
26,Miletic
27,Abramusas
28,Anctus
29,GGanzer
30,RasaDeDam
31,Adriján
32,Yotza
33,Luanmh
34,Patch
35,Orbit
36,Chewie
37,Berkin
38,gri_
39,Skywalker
40,Punisher
41,Tony
42,YourDoctor
43,Tole
44,STim
45,Louis_Bolgarov
46,Blackshadow
47,Psion
48,Bobi
49,niceguyphil
50,W.Jarvis
51,Magnum
52,Chak
53,Spud
54,Zex
55,Kaczomen
56,Lazar
57,Usagi
58,Deltas7
59,S.Lux
60,Blind[HTU]
61,Malkav-X
62,Combat
63,Ergones
64,Exillius
65,death
66,ALEX
67,Flappy
