,0
0,Nanard
1,Skywalker
2,Davidaf
3,Burger[BiA]
4,Abramusas
5,RasaDeDam
6,Zero
7,Bluesamurai
8,Lipe
9,ViperX
10,D0CTOR
11,WJarvis
12,Sclembi
13,Bobi
14,Murdock
15,Imbalance
16,Enzoo
17,Punisher[BIA]
18,tootee
19,Xente
20,Poison
21,José
22,Kaczomen
23,Mauser
24,Andjelaa
25,Djordje
26,gemon
27,Louis_Bolgarov
28,Usagi
29,Zex
30,martis
31,Tole[BiA]
32,seedorf
33,Miletic
34,Vlad
35,Flappy
36,Glenn
37,Kofeina[BIA]
38,Bovan
39,cobe[BiA]
40,niceguyphil
41,Psion
42,Spud
43,Heinrich
44,Orbit
45,Dr
46,Chewie
47,R
48,Feather
49,Blackshadow
50,Krnja
51,Yotza
