,0
0,Frenki
1,Lord[BiA]
2,Skywalker
3,Danny
4,ViperX
5,Aris[BIA]
6,Bovan
7,Kofeina[BIA]
8,Burger[BiA]
9,Krnja
10,Sclembi
11,tootee
12,cobe[BiA]
13,WJarvis
14,Bluesamurai
15,Punisher[BIA]
16,Mauser
17,Feather
18,martis
19,Bobi
20,Imbalance
21,gemon
22,Poison
23,Seedorf
24,Glenn
25,Tole[BiA]
26,Mile
27,RasaDeDam
28,D0CTOR
29,JaneSRBRUS
30,Enzoo
31,Andjelaa
32,Blackshadow
33,Strale
34,Szarik
35,Usagi
36,Zero
37,Murdock
38,Vlad
39,Orbit
40,Wolfmother
41,Dr
42,Miletic
43,Djordje
44,Heinrich
45,Yotza
46,Soul
47,Uni_Play
48,Spud
49,Kaczomen
50,Abramusas
51,Apostolis[BIA]
52,Flappy
53,KostasGamer
54,Zex
55,José
56,Psion
57,BreadKing
58,Davidaf
59,Jason
60,Lunna
