,0
0,Gillette
1,seedorf
2,Tole
3,John
4,Kaczomen
5,Zero
6,Skywalker
7,Murdock
8,Thasylea
9,HptFw
10,Kofeina
11,Davidaf
12,Szarik
13,Feather
14,Imbalance
15,Bugs_Bunny
16,Anctus
17,RasaDeDam
18,Bobi
19,W.Jarvis
20,Mini
21,Bismark
22,UFw
23,Punisher
24,YourDoctor
25,Lexus
26,Nanard
27,KostasGamer
28,Luanmh
29,Bovan
30,ObGefr
31,Uni_Play
32,Mo
33,D0CTOR
34,Sclembi
35,Exillius
36,PzObGrenGSanderson
37,Rio
38,martis
39,Flappy
40,Ufw
41,Rad
42,Psion
43,Zex
44,Spc
45,Usagi
46,Johnny
47,Angle
48,Valentine
49,Orbit
50,Zvuk
51,BreadKing
52,Vet
53,Burger
54,Chewie
55,Wolfmother
56,Joe
57,Jason
58,Lttweed
59,Heinrich
60,Spud
61,cobe
62,Funy
63,Miletic
64,Xente
65,Aladar
66,Blackshadow
67,NearchosCretan
68,fresh_ziomal
69,Yotza
70,niceguyphil
71,Chak
72,1Spc
73,Google
74,Woods
75,Lazar
76,H
77,Magnum
78,LCpl
