,0
0,Ms.Ayumi
1,GameKnighted
2,Chewie
3,Bergh
4,Kofeina
5,Martis
6,niceguyphil
7,Exillius
8,Miletic
9,Zex
10,Zero
11,Murdock
12,Archer
